all,linenumber,processname,pid,sys,vfs,fs,cache,block,driver,storage,journaling,total,wait,type,filename,starttime,endtime,iosize,class
1,51937,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000274,read,fuse,36.074317,36.074653,262224,
1,51980,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002503,read,fuse,36.074805,36.077369,262224,
1,52106,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002350,read,fuse,36.077461,36.079872,262224,
1,52250,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000245,read,fuse,36.079933,36.080238,262224,
1,52287,sdcard,203,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002655,read,fuse,36.080360,36.083076,262224,
1,52493,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002472,read,fuse,36.083168,36.085701,262224,
1,52667,sdcard,203,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000274,read,fuse,36.085762,36.086098,262224,
1,52708,sdcard,203,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002198,read,fuse,36.086251,36.088509,262224,
1,52790,sdcard,203,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002625,read,fuse,36.088601,36.091286,262224,
1,52919,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.091378,36.091683,262224,
1,52964,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002625,read,fuse,36.091836,36.094522,262224,
1,53145,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002320,read,fuse,36.094613,36.096963,262224,
1,53224,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000274,read,fuse,36.097055,36.097360,262224,
1,53259,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002289,read,fuse,36.097513,36.099863,262224,
1,53337,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002441,read,fuse,36.099954,36.102457,262224,
1,53539,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000244,read,fuse,36.102548,36.102854,262224,
1,53612,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002411,read,fuse,36.103006,36.105478,262224,
1,53717,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002442,read,fuse,36.105570,36.108073,262224,
1,53847,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.108164,36.108469,262224,
1,53891,sdcard,203,0.000031,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000093,0.005188,read,fuse,36.108591,36.113872,262224,
1,54424,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000183,read,fuse,36.113933,36.114177,262224,
1,54469,sdcard,203,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000275,read,fuse,36.114238,36.114573,262224,
1,54519,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.005555,read,fuse,36.114665,36.120281,262224,
1,54900,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000275,read,fuse,36.121257,36.121593,262224,
1,54972,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000183,read,fuse,36.121715,36.121959,262224,
1,55013,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000305,read,fuse,36.122051,36.122387,262224,
1,55116,sdcard,203,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.067542,read,fuse,36.122539,36.190111,262224,
1,56852,sdcard,203,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000275,read,fuse,36.190203,36.190508,262224,
1,56890,sdcard,203,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000214,read,fuse,36.190569,36.190813,262224,
1,56922,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000183,read,fuse,36.190874,36.191119,262224,
1,56961,sdcard,203,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000214,read,fuse,36.191180,36.191454,262224,
1,57003,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.003906,read,fuse,36.191546,36.195483,262224,
1,57242,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.195697,36.196002,262224,
1,57307,sdcard,203,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000184,read,fuse,36.196124,36.196368,262224,
1,57340,sdcard,203,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000244,read,fuse,36.196429,36.196704,262224,
1,57375,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.005097,read,fuse,36.196856,36.201984,262224,
1,57861,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000275,read,fuse,36.202075,36.202411,262224,
1,57954,sdcard,203,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000213,read,fuse,36.202503,36.202747,262224,
1,57990,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000214,read,fuse,36.202808,36.203083,262224,
1,58036,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000244,read,fuse,36.203174,36.203449,262224,
1,58077,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002534,read,fuse,36.203540,36.206104,262224,
1,58419,sdcard,203,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000306,read,fuse,36.207203,36.207569,262224,
1,58474,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000214,read,fuse,36.207661,36.207935,262224,
1,58515,sdcard,203,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000244,read,fuse,36.207996,36.208302,262224,
1,58570,sdcard,203,0.000000,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.005128,read,fuse,36.208424,36.213612,262224,
1,59205,sdcard,203,0.000000,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000214,read,fuse,36.213704,36.213978,262224,
1,59272,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000184,read,fuse,36.214070,36.214314,262224,
1,59344,sdcard,203,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000091,read,fuse,36.214375,36.214528,262224,
1,59387,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002411,read,fuse,36.214619,36.217091,262224,
1,59520,sdcard,203,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000275,read,fuse,36.217336,36.217641,262224,
1,59580,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000214,read,fuse,36.217763,36.218038,262224,
1,59619,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000214,read,fuse,36.218099,36.218373,262224,
1,59651,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.218434,36.218709,262224,
1,59683,sdcard,203,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.218770,36.219075,262224,
1,59718,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.003479,read,fuse,36.219197,36.222738,262224,
1,59895,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.222829,36.223134,262224,
1,59954,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000214,read,fuse,36.223195,36.223470,262224,
1,59992,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002411,read,fuse,36.223562,36.226034,262224,
1,60172,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.227102,36.227407,262224,
1,60224,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000214,read,fuse,36.227499,36.227774,262224,
1,60256,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.227835,36.228140,262224,
1,60300,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002747,read,fuse,36.228262,36.231070,262224,
1,60444,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.231161,36.231466,262224,
1,60490,sdcard,203,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.231528,36.231833,262224,
1,60543,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002961,read,fuse,36.231894,36.234915,262224,
1,60731,sdcard,203,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000275,read,fuse,36.235007,36.235312,262224,
1,60766,sdcard,203,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002319,read,fuse,36.235434,36.237815,262224,
1,60842,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002350,read,fuse,36.237876,36.240287,262224,
1,60917,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000245,read,fuse,36.240348,36.240653,262224,
1,60952,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002869,read,fuse,36.240806,36.243736,262224,
1,61129,sdcard,203,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002411,read,fuse,36.243827,36.246299,262224,
1,61204,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000214,read,fuse,36.246360,36.246635,262224,
1,61236,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.246696,36.246971,262224,
1,61268,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000214,read,fuse,36.247032,36.247276,262224,
1,61300,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000244,read,fuse,36.247368,36.247642,262224,
1,61335,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002747,read,fuse,36.247795,36.250603,262224,
1,61514,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000244,read,fuse,36.250694,36.251000,262224,
1,61560,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000214,read,fuse,36.251061,36.251335,262224,
1,61594,sdcard,203,0.000000,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002595,read,fuse,36.251427,36.254082,262224,
1,61923,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000305,read,fuse,36.254662,36.254998,262224,
1,61975,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.255089,36.255364,262224,
1,62007,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000244,read,fuse,36.255456,36.255730,262224,
1,62042,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002258,read,fuse,36.255883,36.258172,262224,
1,62129,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000214,read,fuse,36.258263,36.258508,262224,
1,62161,sdcard,203,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.258569,36.258874,262224,
1,62193,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002320,read,fuse,36.258965,36.261315,262224,
1,62350,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000519,read,fuse,36.262384,36.262964,262224,
1,62429,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.263055,36.263330,262224,
1,62469,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000244,read,fuse,36.263421,36.263696,262224,
1,62509,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002686,read,fuse,36.263788,36.266534,262224,
1,62683,sdcard,203,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000245,read,fuse,36.266626,36.266931,262224,
1,62723,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.266992,36.267267,262224,
1,62755,sdcard,203,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002258,read,fuse,36.267358,36.269678,262224,
1,62842,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.269739,36.270014,262224,
1,62874,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000213,read,fuse,36.270075,36.270319,262224,
1,62906,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.004395,read,fuse,36.270410,36.274866,262224,
1,63106,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.275202,36.275507,262224,
1,63158,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000214,read,fuse,36.275629,36.275874,262224,
1,63193,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.004181,read,fuse,36.275965,36.280177,262224,
1,63295,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.280421,36.280726,262224,
1,63356,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000214,read,fuse,36.280848,36.281123,262224,
1,63394,sdcard,203,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.281184,36.281489,262224,
1,63429,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002869,read,fuse,36.281642,36.284541,262224,
1,63594,sdcard,203,0.000031,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.284633,36.284938,262224,
1,63632,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000244,read,fuse,36.285030,36.285304,262224,
1,63664,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002381,read,fuse,36.285396,36.287807,262224,
1,63743,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000244,read,fuse,36.287899,36.288173,262224,
1,63778,sdcard,203,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002564,read,fuse,36.288326,36.290951,262224,
1,63858,sdcard,203,0.000031,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002717,read,fuse,36.291042,36.293820,262224,
1,64023,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.293881,36.294186,262224,
1,64058,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002381,read,fuse,36.294338,36.296780,262224,
1,64130,sdcard,203,0.000000,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002320,read,fuse,36.296872,36.299252,262224,
1,64205,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000244,read,fuse,36.299344,36.299618,262224,
1,64240,sdcard,203,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002197,read,fuse,36.299771,36.302030,262224,
1,64312,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002869,read,fuse,36.302121,36.305021,262224,
1,64491,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000244,read,fuse,36.305112,36.305417,262224,
1,64526,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.004395,read,fuse,36.305570,36.309995,262224,
1,64604,sdcard,203,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.003144,read,fuse,36.310087,36.313292,262224,
1,64749,sdcard,203,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000366,read,fuse,36.313353,36.313780,262224,
1,64811,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.008393,read,fuse,36.313841,36.322295,262224,
1,65143,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000275,read,fuse,36.323089,36.323424,262224,
1,65219,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000213,read,fuse,36.323577,36.323852,262224,
1,65266,sdcard,203,0.000030,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000091,0.002686,read,fuse,36.323913,36.326690,262224,
1,65430,sdcard,203,0.000062,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000092,0.002594,read,fuse,36.326751,36.329437,262224,
1,65510,sdcard,203,0.000000,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000245,read,fuse,36.329498,36.329803,262224,
1,65562,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002777,read,fuse,36.330078,36.332886,262224,
1,65698,sdcard,203,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002380,read,fuse,36.332977,36.335419,262224,
1,65817,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002869,read,fuse,36.335510,36.338410,262224,
1,65905,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002411,read,fuse,36.338501,36.340974,262224,
1,65981,sdcard,203,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002594,read,fuse,36.341065,36.343690,262224,
1,66129,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002930,read,fuse,36.343781,36.346772,262224,
1,66234,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002228,read,fuse,36.346864,36.349153,262224,
1,66306,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002411,read,fuse,36.349245,36.351717,262224,
1,66382,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002747,read,fuse,36.351808,36.354586,262224,
1,66541,sdcard,203,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.003113,read,fuse,36.354677,36.357851,262224,
1,66615,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002472,read,fuse,36.357943,36.360446,262224,
1,66687,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.025515,read,fuse,36.360537,36.386113,262224,
1,67596,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002899,read,fuse,36.386205,36.389135,262224,
1,68331,sdcard,203,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.004853,read,fuse,36.389226,36.394140,262224,
1,68751,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002533,read,fuse,36.394232,36.396795,262224,
1,68823,sdcard,203,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.003419,read,fuse,36.396887,36.400366,262224,
1,69013,sdcard,203,0.000000,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002503,read,fuse,36.400458,36.403022,262224,
1,69170,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002380,read,fuse,36.403113,36.405555,262224,
1,69258,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002289,read,fuse,36.405646,36.407996,262224,
1,69334,sdcard,203,0.000000,0.000030,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002259,read,fuse,36.408088,36.410407,262224,
1,69406,sdcard,203,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002289,read,fuse,36.410499,36.412819,262224,
1,69564,sdcard,203,0.000030,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002900,read,fuse,36.412880,36.415840,262224,
1,69721,sdcard,203,0.000030,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002655,read,fuse,36.415932,36.418648,262224,
1,69797,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.003723,read,fuse,36.418740,36.422494,262224,
1,70168,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002624,read,fuse,36.422585,36.425271,262224,
1,70412,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002838,read,fuse,36.425362,36.428262,262224,
1,70492,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.003174,read,fuse,36.428353,36.431589,262224,
1,70660,sdcard,203,0.000062,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000092,0.002594,read,fuse,36.431680,36.434366,262224,
1,70872,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002869,read,fuse,36.434427,36.437357,262224,
1,70962,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.003052,read,fuse,36.437448,36.440562,262224,
1,71137,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.003326,read,fuse,36.440653,36.444041,262224,
1,71369,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002503,read,fuse,36.444132,36.446666,262224,
1,71445,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002258,read,fuse,36.446757,36.449077,262224,
1,71521,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002167,read,fuse,36.449168,36.451366,262224,
1,71597,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002655,read,fuse,36.451457,36.454174,262224,
1,71739,sdcard,203,0.000000,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.002319,read,fuse,36.454265,36.456646,262224,
1,71815,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002106,read,fuse,36.456707,36.458874,262224,
1,71891,sdcard,203,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002930,read,fuse,36.458965,36.461956,262224,
1,71990,sdcard,203,0.000031,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.007477,read,fuse,36.462017,36.469556,262224,
1,72283,sdcard,203,0.000000,0.000031,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002381,read,fuse,36.469647,36.472089,262224,
1,72371,sdcard,203,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002839,read,fuse,36.472211,36.475080,262224,
1,72548,sdcard,203,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.002259,read,fuse,36.475172,36.477491,262224,
1,72620,sdcard,203,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.002380,read,fuse,36.477583,36.479994,262224,
1,72692,sdcard,203,0.000030,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.002686,read,fuse,36.480055,36.482802,262224,
